geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
250250608004014,197,South Boston,17,0,0,2507000
250250608004015,197,South Boston,17,0,0,2507000
250250608004016,197,South Boston,17,26,14,2507000
250250608004017,197,South Boston,17,27,15,2507000
250250608004018,197,South Boston,17,36,13,2507000
250250608004019,197,South Boston,17,74,39,2507000
250250608004020,197,South Boston,17,19,7,2507000
250250608004021,197,South Boston,17,16,20,2507000
250250608004022,197,South Boston,17,107,67,2507000
250250608004023,197,South Boston,17,21,18,2507000
250250608004024,197,South Boston,17,0,0,2507000
250250608004025,197,South Boston,17,0,0,2507000
250250608004026,197,South Boston,17,0,0,2507000
250250608004027,197,South Boston,17,98,59,2507000
250250608004028,197,South Boston,17,84,58,2507000
250250608004029,197,South Boston,17,0,0,2507000
250250608004030,197,South Boston,17,0,0,2507000
250250610001000,197,South Boston,17,136,77,2507000
250250610001001,197,South Boston,17,162,73,2507000
250250610001002,197,South Boston,17,117,63,2507000
250250610001003,197,South Boston,17,194,114,2507000
250250610001004,197,South Boston,17,205,102,2507000
250250610001005,197,South Boston,17,83,50,2507000
250250610001006,197,South Boston,17,136,65,2507000
250250610002000,197,South Boston,17,314,115,2507000
250250610002001,197,South Boston,17,0,0,2507000
250250610002002,197,South Boston,17,121,48,2507000
250250610002003,197,South Boston,17,206,96,2507000
250250610002004,197,South Boston,17,91,51,2507000
250250610002005,197,South Boston,17,131,44,2507000
250250610002006,197,South Boston,17,62,23,2507000
250250610002007,197,South Boston,17,88,42,2507000
250250610002008,197,South Boston,17,151,52,2507000
250250610003000,197,South Boston,17,0,0,2507000
250250610003001,197,South Boston,17,0,0,2507000
250250610003002,197,South Boston,17,114,63,2507000
250250610003003,197,South Boston,17,407,180,2507000
250250610003004,197,South Boston,17,292,114,2507000
250250610003005,197,South Boston,17,59,24,2507000
250250610003006,197,South Boston,17,0,0,2507000
250250610003007,197,South Boston,17,29,12,2507000
250250610003008,197,South Boston,17,0,0,2507000
250250610003009,197,South Boston,17,0,0,2507000
250250610003010,197,South Boston,17,0,0,2507000
250250611011000,197,South Boston,17,322,155,2507000
250250611011001,197,South Boston,17,138,52,2507000
250250611011002,197,South Boston,17,23,14,2507000
250250611011003,197,South Boston,17,134,57,2507000
250250611012000,197,South Boston,17,0,10,2507000
250250611012001,197,South Boston,17,304,138,2507000
250250611012002,197,South Boston,17,314,152,2507000
250250611012003,197,South Boston,17,129,59,2507000
250250611012004,197,South Boston,17,0,0,2507000
250250611012005,197,South Boston,17,135,83,2507000
250250611012006,197,South Boston,17,245,121,2507000
250250611012007,197,South Boston,17,488,203,2507000
250250612001037,197,South Boston,17,0,0,2507000
250250612001038,197,South Boston,17,0,0,2507000
250250612001041,197,South Boston,17,0,0,2507000
250250612001044,197,South Boston,17,0,0,2507000
250250612001045,197,South Boston,17,0,0,2507000
250250612001046,197,South Boston,17,0,0,2507000
250250612001047,197,South Boston,17,0,0,2507000
250250612001048,197,South Boston,17,0,0,2507000
250250612001049,197,South Boston,17,366,262,2507000
250250612001050,197,South Boston,17,62,48,2507000
250250612001051,197,South Boston,17,117,129,2507000
250250612001053,197,South Boston,17,99,71,2507000
250250612001054,197,South Boston,17,3,3,2507000
250250612001055,197,South Boston,17,12,8,2507000
250250612001056,197,South Boston,17,7,6,2507000
250250612001057,197,South Boston,17,27,14,2507000
250250612001058,197,South Boston,17,0,0,2507000
250250612001059,197,South Boston,17,0,0,2507000
250250612001060,197,South Boston,17,0,0,2507000
250250612001062,197,South Boston,17,35,14,2507000
250250612001063,197,South Boston,17,0,0,2507000
250250612001064,197,South Boston,17,18,12,2507000
250250612001065,197,South Boston,17,0,0,2507000
250250612001066,197,South Boston,17,0,0,2507000
250250612001067,197,South Boston,17,0,0,2507000
250250612001068,197,South Boston,17,0,0,2507000
250250612001069,197,South Boston,17,0,0,2507000
250250612001070,197,South Boston,17,0,0,2507000
250250612001071,197,South Boston,17,0,0,2507000
250250612001072,197,South Boston,17,0,0,2507000
250250612001073,197,South Boston,17,0,0,2507000
250250612001074,197,South Boston,17,0,0,2507000
250250612001075,197,South Boston,17,0,0,2507000
250250612001076,197,South Boston,17,0,0,2507000
250250612001077,197,South Boston,17,0,0,2507000
250250612001078,197,South Boston,17,0,0,2507000
250250612001079,197,South Boston,17,0,0,2507000
250250612001080,197,South Boston,17,0,0,2507000
250250612001081,197,South Boston,17,0,0,2507000
250250612001082,197,South Boston,17,0,0,2507000
250250612001083,197,South Boston,17,0,0,2507000
250250612001084,197,South Boston,17,0,0,2507000
250250612001085,197,South Boston,17,0,0,2507000
250250612001086,197,South Boston,17,0,0,2507000
250250612001087,197,South Boston,17,0,0,2507000
250250612001088,197,South Boston,17,0,0,2507000
250250612001089,197,South Boston,17,0,0,2507000
250250612001090,197,South Boston,17,17,12,2507000
250250612001091,197,South Boston,17,0,0,2507000
250250612001092,197,South Boston,17,17,8,2507000
250250612001093,197,South Boston,17,0,0,2507000
250250612001094,197,South Boston,17,31,18,2507000
250250612001095,197,South Boston,17,8,5,2507000
250250612001096,197,South Boston,17,6,1,2507000
250250612001097,197,South Boston,17,19,14,2507000
250250612001098,197,South Boston,17,0,0,2507000
250250612001099,197,South Boston,17,0,0,2507000
250250612001100,197,South Boston,17,47,25,2507000
250250612001101,197,South Boston,17,1,6,2507000
250250612001102,197,South Boston,17,0,0,2507000
250250612001103,197,South Boston,17,0,0,2507000
250250612001104,197,South Boston,17,129,81,2507000
250250612001105,197,South Boston,17,111,54,2507000
250250612001106,197,South Boston,17,33,13,2507000
250250612002000,197,South Boston,17,0,0,2507000
250250612002001,197,South Boston,17,0,0,2507000
250250612002002,197,South Boston,17,0,0,2507000
250250612002003,197,South Boston,17,0,0,2507000
250250612002004,197,South Boston,17,0,0,2507000
250250612002005,197,South Boston,17,0,0,2507000
250250612002006,197,South Boston,17,0,0,2507000
250250612002007,197,South Boston,17,0,0,2507000
250250612002008,197,South Boston,17,0,0,2507000
250250612002009,197,South Boston,17,0,0,2507000
250250612002010,197,South Boston,17,0,0,2507000
250250612002011,197,South Boston,17,0,0,2507000
250250612002012,197,South Boston,17,46,25,2507000
250250612002013,197,South Boston,17,48,24,2507000
250250612002014,197,South Boston,17,56,34,2507000
250250612002015,197,South Boston,17,175,112,2507000
250250612002016,197,South Boston,17,65,29,2507000
250250612002017,197,South Boston,17,121,78,2507000
250250612002018,197,South Boston,17,103,72,2507000
250250612002019,197,South Boston,17,13,9,2507000
250250612003000,197,South Boston,17,7,3,2507000
250250612003001,197,South Boston,17,39,15,2507000
250250612003002,197,South Boston,17,120,64,2507000
250250612003003,197,South Boston,17,243,131,2507000
250250612003004,197,South Boston,17,25,12,2507000
250250612003005,197,South Boston,17,25,13,2507000
250250612003006,197,South Boston,17,98,55,2507000
250250612003007,197,South Boston,17,69,29,2507000
250250612003008,197,South Boston,17,47,20,2507000
250250612003009,197,South Boston,17,72,39,2507000
250250612003010,197,South Boston,17,0,0,2507000
250250612003011,197,South Boston,17,32,27,2507000
250250612003012,197,South Boston,17,116,50,2507000
250250612003013,197,South Boston,17,13,7,2507000
250250612003014,197,South Boston,17,5,5,2507000
250250701011065,197,South Boston,17,0,0,2507000
250250704021030,197,South Boston,17,0,0,2507000
250250704021031,197,South Boston,17,0,0,2507000
250250704021032,197,South Boston,17,0,0,2507000
250250801001000,197,South Boston,17,0,0,2507000
250250801001002,197,South Boston,17,1512,0,2507000
250250801001003,197,South Boston,17,0,0,2507000
250250801001004,197,South Boston,17,0,0,2507000
250250801001005,197,South Boston,17,0,0,2507000
250250801001006,197,South Boston,17,0,0,2507000
250250801001007,197,South Boston,17,0,0,2507000
250250801001008,197,South Boston,17,0,0,2507000
250250801001009,197,South Boston,17,0,0,2507000
250250801001010,197,South Boston,17,0,0,2507000
250250801001022,197,South Boston,17,0,0,2507000
250250801001023,197,South Boston,17,0,0,2507000
250250801001024,197,South Boston,17,0,0,2507000
250250801001033,197,South Boston,17,0,0,2507000
250250801001035,197,South Boston,17,0,0,2507000
250250801001036,197,South Boston,17,0,0,2507000
250250801001037,197,South Boston,17,0,0,2507000
250250801001045,197,South Boston,17,0,0,2507000
250250907004000,197,South Boston,17,0,0,2507000
250250907004009,197,South Boston,17,14,7,2507000
250259812011001,197,South Boston,17,0,0,2507000
250259812011002,197,South Boston,17,0,0,2507000
250259812011004,197,South Boston,17,0,0,2507000
250259812011005,197,South Boston,17,0,0,2507000
250259812011010,197,South Boston,17,0,0,2507000
250259812011011,197,South Boston,17,0,0,2507000
250259812011013,197,South Boston,17,0,0,2507000
250259812011014,197,South Boston,17,0,0,2507000
250259812011015,197,South Boston,17,0,0,2507000
250259812011017,197,South Boston,17,0,0,2507000
250259812011019,197,South Boston,17,0,0,2507000
250259812011020,197,South Boston,17,0,0,2507000
250259812011021,197,South Boston,17,0,0,2507000
250259812011022,197,South Boston,17,0,0,2507000
250259812011023,197,South Boston,17,0,0,2507000
250259812011024,197,South Boston,17,0,0,2507000
250259812011025,197,South Boston,17,0,0,2507000
250259812011026,197,South Boston,17,0,0,2507000
250259812011027,197,South Boston,17,0,0,2507000
250259812011028,197,South Boston,17,0,0,2507000
250259812021010,197,South Boston,17,0,0,2507000
250259812021011,197,South Boston,17,0,0,2507000
250259812021033,197,South Boston,17,0,0,2507000
250259812021034,197,South Boston,17,0,0,2507000
250259812021035,197,South Boston,17,0,0,2507000
250259812021036,197,South Boston,17,0,0,2507000
250259812021037,197,South Boston,17,0,0,2507000
250259812021038,197,South Boston,17,0,0,2507000
250259812021039,197,South Boston,17,0,0,2507000
250259812021040,197,South Boston,17,0,0,2507000
250259812021041,197,South Boston,17,0,0,2507000
250259812021042,197,South Boston,17,0,0,2507000
250250001001000,198,Allston,24,0,0,2507000
250250001001001,198,Allston,24,0,0,2507000
250250001001002,198,Allston,24,9,6,2507000
250250001001003,198,Allston,24,0,0,2507000
250250001001004,198,Allston,24,0,0,2507000
250250001001029,198,Allston,24,0,0,2507000
250250001001050,198,Allston,24,35,14,2507000
250250001002000,198,Allston,24,255,122,2507000
250250001002001,198,Allston,24,257,95,2507000
250250001002002,198,Allston,24,86,33,2507000
250250001002003,198,Allston,24,41,17,2507000
250250001002004,198,Allston,24,92,40,2507000
250250001002005,198,Allston,24,146,59,2507000
250250001002006,198,Allston,24,61,25,2507000
250250001002007,198,Allston,24,106,34,2507000
250250001003000,198,Allston,24,123,52,2507000
250250001003001,198,Allston,24,124,47,2507000
250250001003002,198,Allston,24,57,21,2507000
250250001003003,198,Allston,24,147,54,2507000
250250001003004,198,Allston,24,0,0,2507000
250250001003005,198,Allston,24,74,30,2507000
250250001003006,198,Allston,24,4,0,2507000
250250001003007,198,Allston,24,55,21,2507000
250250001003008,198,Allston,24,53,24,2507000
250250001003009,198,Allston,24,75,31,2507000
250250001003010,198,Allston,24,73,26,2507000
250250006011000,198,Allston,24,0,0,2507000
250250006011001,198,Allston,24,132,73,2507000
250250006011002,198,Allston,24,92,31,2507000
250250006011003,198,Allston,24,240,36,2507000
250250006011006,198,Allston,24,77,25,2507000
250250006011007,198,Allston,24,44,12,2507000
250250006011009,198,Allston,24,0,0,2507000
250250006021000,198,Allston,24,0,0,2507000
250250006021001,198,Allston,24,100,33,2507000
250250006021002,198,Allston,24,167,85,2507000
250250006021003,198,Allston,24,74,27,2507000
250250006021004,198,Allston,24,114,46,2507000
250250006021005,198,Allston,24,28,12,2507000
250250006021006,198,Allston,24,185,82,2507000
250250006021007,198,Allston,24,35,13,2507000
250250006021008,198,Allston,24,125,44,2507000
250250006021009,198,Allston,24,52,22,2507000
250250006021010,198,Allston,24,178,93,2507000
250250006021011,198,Allston,24,361,244,2507000
250250006021012,198,Allston,24,38,10,2507000
250250006022000,198,Allston,24,212,101,2507000
250250006022001,198,Allston,24,164,56,2507000
250250006022002,198,Allston,24,203,130,2507000
250250006022003,198,Allston,24,0,0,2507000
250250007011000,198,Allston,24,350,206,2507000
250250007011001,198,Allston,24,269,157,2507000
250250007011002,198,Allston,24,226,147,2507000
250250007012000,198,Allston,24,166,53,2507000
250250007012001,198,Allston,24,415,202,2507000
250250007012002,198,Allston,24,0,0,2507000
250250007012003,198,Allston,24,0,0,2507000
250250007012004,198,Allston,24,0,0,2507000
250250007012005,198,Allston,24,0,0,2507000
250250007013000,198,Allston,24,168,106,2507000
250250007015000,198,Allston,24,0,0,2507000
250250007015003,198,Allston,24,0,0,2507000
250250007015004,198,Allston,24,0,0,2507000
250250007015006,198,Allston,24,541,272,2507000
250250007015007,198,Allston,24,255,128,2507000
250250007031000,198,Allston,24,73,55,2507000
250250007031001,198,Allston,24,0,0,2507000
250250007031002,198,Allston,24,0,0,2507000
250250007031003,198,Allston,24,0,0,2507000
250250007031004,198,Allston,24,0,0,2507000
250250007031005,198,Allston,24,0,0,2507000
250250007031006,198,Allston,24,0,0,2507000
250250007031007,198,Allston,24,300,79,2507000
250250007031008,198,Allston,24,116,42,2507000
250250007031009,198,Allston,24,0,0,2507000
250250007031010,198,Allston,24,200,121,2507000
250250007031011,198,Allston,24,442,305,2507000
250250007031012,198,Allston,24,0,0,2507000
250250007031013,198,Allston,24,177,145,2507000
250250007032000,198,Allston,24,0,0,2507000
250250007032001,198,Allston,24,0,0,2507000
250250007032002,198,Allston,24,0,0,2507000
250250007032003,198,Allston,24,95,20,2507000
250250007032004,198,Allston,24,140,49,2507000
250250007032005,198,Allston,24,342,162,2507000
250250007032006,198,Allston,24,307,160,2507000
250250007032007,198,Allston,24,293,123,2507000
250250007032008,198,Allston,24,306,157,2507000
250250007041000,198,Allston,24,0,0,2507000
250250007041001,198,Allston,24,0,0,2507000
250250007041002,198,Allston,24,607,278,2507000
250250007041003,198,Allston,24,578,281,2507000
250250007041004,198,Allston,24,243,122,2507000
250250007041005,198,Allston,24,228,66,2507000
250250007041006,198,Allston,24,107,45,2507000
250250007042000,198,Allston,24,43,25,2507000
250250007042001,198,Allston,24,31,10,2507000
250250007042002,198,Allston,24,83,22,2507000
250250007042003,198,Allston,24,241,138,2507000
250250007042004,198,Allston,24,77,48,2507000
250250007042005,198,Allston,24,295,179,2507000
250250007043000,198,Allston,24,435,245,2507000
250250007043001,198,Allston,24,346,197,2507000
250250007043002,198,Allston,24,205,113,2507000
250250007043003,198,Allston,24,149,89,2507000
250250007044000,198,Allston,24,333,126,2507000
250250007044001,198,Allston,24,800,421,2507000
250250007044002,198,Allston,24,0,0,2507000
250250007044003,198,Allston,24,0,0,2507000
250250007044004,198,Allston,24,0,0,2507000
250250007044005,198,Allston,24,0,0,2507000
250250007044006,198,Allston,24,0,0,2507000
250250008021000,198,Allston,24,43,14,2507000
250250008021001,198,Allston,24,213,60,2507000
250250008021002,198,Allston,24,49,10,2507000
250250008021003,198,Allston,24,75,19,2507000
250250008021004,198,Allston,24,335,114,2507000
250250008021005,198,Allston,24,283,111,2507000
250250008021006,198,Allston,24,307,157,2507000
250250008022000,198,Allston,24,303,79,2507000
250250008022001,198,Allston,24,0,0,2507000
250250008022002,198,Allston,24,0,0,2507000
250250008022003,198,Allston,24,67,26,2507000
250250008022004,198,Allston,24,143,36,2507000
250250008022005,198,Allston,24,691,318,2507000
250250008022006,198,Allston,24,0,0,2507000
250250008022007,198,Allston,24,129,50,2507000
